fecha_de_servicio,precio_por_lt,cant_suministrada,zona,tipo_de_unidad,km_recorrido,location,proveedor,site,year,periodo,q,status,lts_solicitados,folio_dors,destino/pozo,hora_requerida,costo
2021-01-01,17.43,780.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23709,BELLOTA 1A,10:00:00,13595.4
2021-01-01,17.43,630.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23709,BELLOTA 1A,10:00:00,10980.9
2021-01-01,17.43,140.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23709,BELLOTA 1A,10:00:00,2440.2
2021-01-02,17.43,198.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23710,BELLOTA 1A,10:00:00,3451.14
2021-01-02,17.43,543.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23710,BELLOTA 1A,10:00:00,9464.49
2021-01-02,17.43,75.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23710,BELLOTA 1A,10:00:00,1307.25
2021-01-01,17.43,1000.0,AGUA DULCE,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23716,BATERIA RABASA,10:25:00,17430.0
2021-01-01,17.43,3000.0,AGUA DULCE,TANQUE ESTACIONARIO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,3000.0,DI23716,BATERIA RABASA,10:25:00,52290.0
2021-01-01,17.43,800.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23716,BATERIA RABASA,10:25:00,13944.0
2021-01-01,17.43,800.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23716,BATERIA RABASA,10:25:00,13944.0
2021-01-01,17.43,1000.0,CENTLA,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23719,VALERIANA 1,11:00:00,17430.0
2021-01-01,17.43,1100.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1100.0,DI23731,CIBIX 1001,11:39:00,19173.0
2021-01-03,17.43,1681.0,CENTLA,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,2000.0,DI23735,VALERIANA 2 DEL,08:00:00,29299.83
2021-01-03,17.43,789.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23736,BELLOTA 1A,10:00:00,13752.27
2021-01-03,17.43,606.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23736,BELLOTA 1A,10:00:00,10562.58
2021-01-03,17.43,106.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23736,BELLOTA 1A,10:00:00,1847.58
2021-01-04,17.43,600.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23737,BELLOTA 1A,10:00:00,10458.0
2021-01-04,17.43,640.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23737,BELLOTA 1A,10:00:00,11155.2
2021-01-04,17.43,150.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23737,BELLOTA 1A,10:00:00,2614.5
2021-01-03,0.0,0.0,CARDENAS,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,350.0,DI23738,QUESQUI 3DEL,10:00:00,0.0
2021-01-05,0.0,0.0,AGUA DULCE,TANQUE ESTACIONARIO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,3500.0,DI23740,BATERIA RABASA,12:00:00,0.0
2021-01-05,0.0,0.0,AGUA DULCE,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,1000.0,DI23740,BATERIA RABASA,12:00:00,0.0
2021-01-05,0.0,0.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,850.0,DI23740,BATERIA RABASA,12:00:00,0.0
2021-01-05,0.0,0.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,850.0,DI23740,BATERIA RABASA,12:00:00,0.0
2021-01-05,0.0,0.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,850.0,DI23740,BATERIA RABASA,12:00:00,0.0
2021-01-05,17.43,3500.0,AGUA DULCE,TANQUE ESTACIONARIO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,3500.0,DI23741,BATERIA RABASA,12:00:00,61005.0
2021-01-05,17.43,1000.0,AGUA DULCE,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23741,BATERIA RABASA,12:00:00,17430.0
2021-01-05,17.43,850.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,850.0,DI23741,BATERIA RABASA,12:00:00,14815.5
2021-01-05,17.43,570.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,850.0,DI23741,BATERIA RABASA,12:00:00,9935.1
2021-01-05,0.0,0.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FAKE FREIGHT,850.0,DI23741,BATERIA RABASA,12:00:00,0.0
2021-01-05,17.43,270.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23747,BELLOTA 1A,10:00:00,4706.1
2021-01-05,17.43,970.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23747,BELLOTA 1A,10:00:00,16907.1
2021-01-05,17.43,123.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23747,BELLOTA 1A,10:00:00,2143.89
2021-01-06,17.43,350.0,CARDENAS,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,350.0,DI23749,QUESQUI 3DEL,10:00:00,6100.5
2021-01-06,17.43,2000.0,COMALCALCO,COMPRESOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,2000.0,DI23748,TUPILCO 3001 EXP,08:00:00,34860.0
2021-01-06,17.43,340.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23753,BELLOTA 1A,10:00:00,5926.2
2021-01-06,17.43,900.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23753,BELLOTA 1A,10:00:00,15687.0
2021-01-06,17.43,150.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23753,BELLOTA 1A,10:00:00,2614.5
2021-01-07,18.11202,1200.0,VERACRUZ,TOTE,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,1200.0,DI23759,IXACHI 24,17:00:00,21734.424000000003
2021-01-07,18.11202,1428.0,VERACRUZ,TOTE,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,1500.0,DI23761,IXACHI 2001,19:00:00,25863.96456
2021-01-07,17.43,800.0,CARDENAS,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23762,QUESQUI 1,13:00:00,13944.0
2021-01-08,17.43,1000.0,CENTLA,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23770,VALERIANA 1,13:00:00,17430.0
2021-01-07,17.43,215.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23772,BELLOTA 1A,10:00:00,3747.45
2021-01-07,17.43,785.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23772,BELLOTA 1A,10:00:00,13682.55
2021-01-07,17.43,100.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23772,BELLOTA 1A,10:00:00,1743.0
2021-01-08,17.43,260.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23775,BELLOTA 1A,10:00:00,4531.8
2021-01-08,17.43,825.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23775,BELLOTA 1A,10:00:00,14379.75
2021-01-08,17.43,100.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23775,BELLOTA 1A,10:00:00,1743.0
2021-01-09,17.43,350.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23776,BELLOTA 1A,10:00:00,6100.5
2021-01-09,17.43,1000.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23776,BELLOTA 1A,10:00:00,17430.0
2021-01-09,17.43,120.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23776,BELLOTA 1A,10:00:00,2091.6
2021-01-10,17.43,433.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23777,BELLOTA 1A,10:00:00,7547.19
2021-01-10,17.43,395.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23777,BELLOTA 1A,10:00:00,6884.849999999999
2021-01-10,17.43,75.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23777,BELLOTA 1A,10:00:00,1307.25
2021-01-08,0.0,0.0,VERACRUZ,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,400.0,DI23779,BOXJU 1,09:00:00,0.0
2021-01-09,0.0,0.0,VERACRUZ,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,400.0,DI23780,BOXJU 1,09:00:00,0.0
2021-01-08,17.43,1100.0,CENTLA,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1100.0,DI23781,ESCARBADO 4,10:30:00,19173.0
2021-01-10,17.43,3500.0,AGUA DULCE,TANQUE ESTACIONARIO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,3500.0,DI23787,BATERIA RABASA,13:04:00,61005.0
2021-01-10,17.43,700.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23787,BATERIA RABASA,13:04:00,12201.0
2021-01-10,17.43,800.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23787,BATERIA RABASA,13:04:00,13944.0
2021-01-10,17.43,801.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,700.0,DI23787,BATERIA RABASA,13:04:00,13961.43
2021-01-10,17.43,330.0,AGUA DULCE,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,700.0,DI23787,BATERIA RABASA,13:04:00,5751.9
2021-01-02,16.68,246.0,POZA RICA,UNIDAD DE REGISTRO,300.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,400.0,DI23726,PIKIT 1 EXP,14:00:00,4103.28
2021-01-01,16.68,308.0,POZA RICA,UNIDAD DE REGISTRO,53.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,350.0,DI23728,SPININI 01 EXP,10:00:00,5137.44
2021-01-03,16.68,185.0,POZA RICA,UNIDAD DE REGISTRO,149.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,300.0,DI23733,PIKIT 1 EXP,10:17:00,3085.7999999999997
2021-01-03,16.68,46.0,POZA RICA,TRANSIT,149.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,50.0,DI23733,PIKIT 1 EXP,10:17:00,767.28
2021-01-04,16.68,206.0,POZA RICA,UNIDAD DE REGISTRO,299.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,300.0,DI23734,PIKIT 1 EXP,17:18:00,3436.08
2021-01-06,16.68,420.0,POZA RICA,UNIDAD DE REGISTRO,150.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,400.0,DI23752,PIKIT 1 EXP,08:00:00,7005.599999999999
2021-01-06,16.68,337.0,POZA RICA,VIBRO,150.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,300.0,DI23754,PIKIT 1 EXP,08:00:00,5621.16
2021-01-07,16.76,244.0,POZA RICA,UNIDAD DE REGISTRO,299.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,400.0,DI23773,PIKIT 1 EXP,08:00:00,4089.440000000001
2021-01-08,16.94,243.0,POZA RICA,UNIDAD DE REGISTRO,299.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,400.0,DI23778,PIKIT 1 EXP,08:00:00,4116.42
2021-01-09,17.02,222.0,POZA RICA,UNIDAD DE REGISTRO,299.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,400.0,DI23784,PIKIT 1 EXP,08:00:00,3778.44
2021-01-09,16.54306,10000.0,PARAISO,GENERADOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,10000.0,DI23696,PLANTA MI SWACO PARAISO,09:00:00,165430.6
2021-01-02,16.55168,68000.0,CIUDAD DEL CARMEN,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,68000.0,DI23723,PLANTA MI SWACO CD DEL CARMEN,07:30:00,1125514.24
2021-01-02,16.55168,20000.0,CIUDAD DEL CARMEN,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,20000.0,DI23723,PLANTA MI SWACO CD DEL CARMEN,07:30:00,331033.60000000003
2021-01-04,16.55168,3000.0,CIUDAD DEL CARMEN,GENERADOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,3000.0,DI23743,PLANTA MI SWACO CD DEL CARMEN,08:00:00,49655.04
2021-01-04,16.55168,20000.0,CARDENAS,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,20000.0,DI23744,QUESQUI 3,09:00:00,331033.60000000003
2021-01-06,16.55168,20000.0,CARDENAS,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,20000.0,DI23755,QUESQUI 8,10:00:00,331033.60000000003
2021-01-07,16.76,7734.0,POZA RICA,GENERADOR,228.0,MXE,BURGOS,POZO,2021,ENERO,Q1,FINANCE,10000.0,DI23757,PLANTA MI SWACO ESEASA,15:00:00,129621.84
2021-01-06,16.55168,20000.0,CENTLA,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,20000.0,DI23760,SINI 14,16:00:00,331033.60000000003
2021-01-09,16.71547,68000.0,CIUDAD DEL CARMEN,TANQUE ESTACIONARIO,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,60000.0,DI23783,PLANTA MI SWACO CD DEL CARMEN,08:00:00,1136651.96
2021-01-11,17.43,1100.0,COMALCALCO,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1100.0,DI23782,CIBIX 1001,10:00:00,19173.0
2021-01-11,17.43,751.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23790,BELLOTA 1A,10:00:00,13089.93
2021-01-11,17.43,958.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23790,BELLOTA 1A,10:00:00,16697.94
2021-01-11,17.43,150.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23790,BELLOTA 1A,10:00:00,2614.5
2021-01-12,17.43,390.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23791,BELLOTA 1A,10:00:00,6797.7
2021-01-12,17.43,875.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23791,BELLOTA 1A,10:00:00,15251.25
2021-01-12,17.43,95.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23791,BELLOTA 1A,10:00:00,1655.85
2021-01-12,17.43,250.0,COMALCALCO,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,250.0,DI23792,SANTUARIO 403,12:42:00,4357.5
2021-01-12,17.43,100.0,COMALCALCO,COMPRESOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,100.0,DI23792,SANTUARIO 403,12:42:00,1743.0
2021-01-12,17.43,92.0,COMALCALCO,QUINTA,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,100.0,DI23792,SANTUARIO 403,12:42:00,1603.56
2021-01-13,17.43,105.0,COMALCALCO,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,300.0,DI23793,SANTUARIO 403,13:44:00,1830.15
2021-01-13,17.43,89.0,COMALCALCO,COMPRESOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,100.0,DI23793,SANTUARIO 403,13:44:00,1551.27
2021-01-13,17.43,50.0,COMALCALCO,QUINTA,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,50.0,DI23793,SANTUARIO 403,13:44:00,871.5
2021-01-12,17.43,241.0,AGUA DULCE,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,300.0,DI23794,AYOCOTE 10,09:00:00,4200.63
2021-01-12,17.43,48.0,AGUA DULCE,GRUA,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,250.0,DI23794,AYOCOTE 10,09:00:00,836.64
2021-01-12,0.0,0.0,AGUA DULCE,TRANSIT,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FAKE FREIGHT,100.0,DI23794,AYOCOTE 10,09:00:00,0.0
2021-01-13,0.0,0.0,AGUA DULCE,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,300.0,DI23795,AYOCOTE 10,10:00:00,0.0
2021-01-13,0.0,0.0,AGUA DULCE,GRUA,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,250.0,DI23795,AYOCOTE 10,10:00:00,0.0
2021-01-13,0.0,0.0,AGUA DULCE,TRANSIT,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,50.0,DI23795,AYOCOTE 10,10:00:00,0.0
2021-01-14,17.43,800.0,CARDENAS,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23802,QUESQUI 1DL,10:00:00,13944.0
2021-01-13,17.43,760.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23804,BELLOTA 1A,10:00:00,13246.8
2021-01-13,17.43,716.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23804,BELLOTA 1A,10:00:00,12479.88
2021-01-13,17.43,149.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23804,BELLOTA 1A,10:00:00,2597.07
2021-01-14,17.43,620.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23805,BELLOTA 1A,10:00:00,10806.6
2021-01-14,17.43,800.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23805,BELLOTA 1A,10:00:00,13944.0
2021-01-14,17.43,150.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23805,BELLOTA 1A,10:00:00,2614.5
2021-01-14,18.11202,200.0,VERACRUZ,GENERADOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,200.0,DI23811,IXACHI 24,13:00:00,3622.404000000001
2021-01-14,18.11202,200.0,VERACRUZ,GENERADOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,200.0,DI23811,IXACHI 24,13:00:00,3622.404000000001
2021-01-14,18.11202,150.0,VERACRUZ,GENERADOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,300.0,DI23811,IXACHI 24,13:00:00,2716.8030000000003
2021-01-14,18.11202,150.0,VERACRUZ,LUMINARIA,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23811,IXACHI 24,13:00:00,2716.8030000000003
2021-01-14,18.11202,150.0,VERACRUZ,LUMINARIA,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23811,IXACHI 24,13:00:00,2716.8030000000003
2021-01-14,18.11202,100.0,VERACRUZ,GENERADOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,100.0,DI23811,IXACHI 24,13:00:00,1811.202
2021-01-14,18.11202,100.0,VERACRUZ,GENERADOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,100.0,DI23811,IXACHI 24,13:00:00,1811.202
2021-01-14,18.11202,100.0,VERACRUZ,COMPRESOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,100.0,DI23811,IXACHI 24,13:00:00,1811.202
2021-01-15,17.43,3000.0,AGUA DULCE,TANQUE ESTACIONARIO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,3000.0,DI23812,BATERIA RABASA,13:11:00,52290.0
2021-01-15,17.43,700.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,700.0,DI23812,BATERIA RABASA,13:11:00,12201.0
2021-01-15,17.43,700.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,700.0,DI23812,BATERIA RABASA,13:11:00,12201.0
2021-01-15,17.43,700.0,AGUA DULCE,GENERADOR,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,700.0,DI23812,BATERIA RABASA,13:11:00,12201.0
2021-01-15,17.43,700.0,AGUA DULCE,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,700.0,DI23812,BATERIA RABASA,13:11:00,12201.0
2021-01-14,18.11202,1198.0,VERACRUZ,TOTE,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,1500.0,DI23815,IXACHI 2001,12:00:00,21698.19996
2021-01-15,17.43,1000.0,CENTLA,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23816,VALERIANA 1,09:03:00,17430.0
2021-01-15,0.0,0.0,VERACRUZ,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,300.0,DI23818,YAXJUT 1 EXP,12:00:00,0.0
2021-01-15,0.0,0.0,VERACRUZ,GRUA,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,200.0,DI23818,YAXJUT 1 EXP,12:00:00,0.0
2021-01-16,0.0,0.0,VERACRUZ,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,300.0,DI23820,YAXJUT 1 EXP,12:00:00,0.0
2021-01-16,0.0,0.0,VERACRUZ,GRUA,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,100.0,DI23820,YAXJUT 1 EXP,12:00:00,0.0
2021-01-17,0.0,0.0,VERACRUZ,UNIDAD DE REGISTRO,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,CANCELED,300.0,DI23821,YAXJUT 1 EXP,12:00:00,0.0
2021-01-14,18.11202,200.0,VERACRUZ,GENERADOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,300.0,DI23822,IXACHI 24,13:00:00,3622.404000000001
2021-01-14,18.11202,100.0,VERACRUZ,LUMINARIA,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23822,IXACHI 24,13:00:00,1811.202
2021-01-14,18.11202,100.0,VERACRUZ,COMPRESOR,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23822,IXACHI 24,13:00:00,1811.202
2021-01-14,18.11202,100.0,VERACRUZ,LUMINARIA,0.0,MXS,HIDROIN,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23822,IXACHI 24,13:00:00,1811.202
2021-01-15,17.43,320.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23823,BELLOTA 1A,10:00:00,5577.6
2021-01-15,17.43,112.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23823,BELLOTA 1A,10:00:00,1952.16
2021-01-15,0.0,0.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FAKE FREIGHT,150.0,DI23823,BELLOTA 1A,10:00:00,0.0
2021-01-16,17.43,419.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23824,BELLOTA 1A,10:00:00,7303.17
2021-01-16,17.43,1000.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23824,BELLOTA 1A,10:00:00,17430.0
2021-01-16,17.43,151.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23824,BELLOTA 1A,10:00:00,2631.93
2021-01-17,17.43,669.0,COMALCALCO,SPF,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,800.0,DI23825,BELLOTA 1A,10:00:00,11660.67
2021-01-17,17.43,670.0,COMALCALCO,TOTE,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,1000.0,DI23825,BELLOTA 1A,10:00:00,11678.1
2021-01-17,17.43,111.0,COMALCALCO,PODSTREAK,0.0,MXS,TAGAL,POZO,2021,ENERO,Q1,FINANCE,150.0,DI23825,BELLOTA 1A,10:00:00,1934.73
